,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_community_area,dropoff_community_area,fare,tip,additional_charges,shared_trip_authorized,trips_pooled,pickup_centroid_location,dropoff_centroid_location,date
5973945,2019-09-24 17:45:00,2019-09-24T18:00:00.000,868,3.310439,8,7,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}","{'type': 'Point', 'coordinates': [-87.6462109769, 41.9218549112]}",2019-09-24
5831036,2019-09-24 00:00:00,2019-09-24T00:15:00.000,320,1.51877237824,7,6,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}","{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",2019-09-24
5890450,2019-09-24 09:45:00,2019-09-24T10:00:00.000,1159,1.755103,32,32,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6314065252, 41.8710158803]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-09-24
5848464,2019-09-24 06:30:00,2019-09-24T06:45:00.000,802,6.183132,7,28,10,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}","{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",2019-09-24
6031508,2019-09-24 22:00:00,2019-09-24T22:15:00.000,1107,7.40991891904,2,15,12.5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6950125892, 42.001571027]}","{'type': 'Point', 'coordinates': [-87.7633990316, 41.9540276487]}",2019-09-24
6021758,2019-09-24 21:15:00,2019-09-24T21:15:00.000,261,0.656739,8,32,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-09-24
5907153,2019-09-24 11:30:00,2019-09-24T11:45:00.000,1421,7.70509767504,28,6,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}","{'type': 'Point', 'coordinates': [-87.6568039088, 41.9491397709]}",2019-09-24
6040202,2019-09-24 22:45:00,2019-09-24T23:00:00.000,765,6.030981,32,6,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}","{'type': 'Point', 'coordinates': [-87.6517705068, 41.9426918444]}",2019-09-24
5887648,2019-09-24 09:30:00,2019-09-24T09:30:00.000,284,1.09309354064,31,28,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6595642391, 41.8563332167]}","{'type': 'Point', 'coordinates': [-87.6429586652, 41.8679024175]}",2019-09-24
6003054,2019-09-24 19:45:00,2019-09-24T20:00:00.000,742,3.363673,28,7,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}","{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}",2019-09-24
5927926,2019-09-24 13:45:00,2019-09-24T14:45:00.000,3423,28.52918212464,33,76,27.5,0,7.69,False,1,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-09-24
5950237,2019-09-24 16:00:00,2019-09-24T16:15:00.000,859,5.475785,6,1,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6515625922, 41.9363101308]}","{'type': 'Point', 'coordinates': [-87.659122427, 42.004764559]}",2019-09-24
6012000,2019-09-24 20:30:00,2019-09-24T21:00:00.000,1545,11.36158567568,28,1,17.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.659122427, 42.004764559]}",2019-09-24
6028628,2019-09-24 21:45:00,2019-09-24T22:15:00.000,1833,16.3497959376,56,7,22.5,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}","{'type': 'Point', 'coordinates': [-87.6513108767, 41.9290469366]}",2019-09-24
5903566,2019-09-24 11:00:00,2019-09-24T11:15:00.000,726,2.716387,7,32,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-09-24
6012025,2019-09-24 20:30:00,2019-09-24T20:45:00.000,884,6.0340752016,24,33,10,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6653376596, 41.9066507664]}","{'type': 'Point', 'coordinates': [-87.6241352979, 41.8492467545]}",2019-09-24
5878218,2019-09-24 08:45:00,2019-09-24T09:15:00.000,1310,4.779615,28,22,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}","{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}",2019-09-24
5960193,2019-09-24 16:45:00,2019-09-24T17:00:00.000,283,0.840348,28,28,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6618611238, 41.8741766252]}","{'type': 'Point', 'coordinates': [-87.657005027, 41.8790669938]}",2019-09-24
6000545,2019-09-24 19:30:00,2019-09-24T19:45:00.000,737,2.911056,32,31,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}","{'type': 'Point', 'coordinates': [-87.6595642391, 41.8563332167]}",2019-09-24
5957619,2019-09-24 16:30:00,2019-09-24T17:15:00.000,2366,12.313336,56,8,22.5,4,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}","{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",2019-09-24
6003352,2019-09-24 19:45:00,2019-09-24T20:00:00.000,1001,4.3468955752,6,77,10,0,0,True,4,"{'type': 'Point', 'coordinates': [-87.6564115308, 41.9362371791]}","{'type': 'Point', 'coordinates': [-87.6578712629, 41.9788750584]}",2019-09-24
6043101,2019-09-24 23:15:00,2019-09-24T23:45:00.000,1598,11.172881,32,15,17.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}","{'type': 'Point', 'coordinates': [-87.7633990316, 41.9540276487]}",2019-09-24
5890753,2019-09-24 09:45:00,2019-09-24T10:15:00.000,1904,19.10210480144,33,76,27.5,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-09-24
5930394,2019-09-24 14:00:00,2019-09-24T14:15:00.000,581,1.775339,24,28,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.674506788, 41.8923550478]}","{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",2019-09-24
5990929,2019-09-24 19:00:00,2019-09-24T19:15:00.000,421,1.1589650104,22,22,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6922563262, 41.9157411934]}","{'type': 'Point', 'coordinates': [-87.671445766, 41.9192250505]}",2019-09-24
6039524,2019-09-24 22:45:00,2019-09-24T23:00:00.000,345,1.65362246256,28,32,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-09-24
5963229,2019-09-24 17:00:00,2019-09-24T17:45:00.000,2539,8.678111,28,23,20,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6716536214, 41.8786674201]}","{'type': 'Point', 'coordinates': [-87.7335180512, 41.8952576428]}",2019-09-24
5841083,2019-09-24 04:30:00,2019-09-24T04:30:00.000,458,3.06115905696,19,25,10,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7655016086, 41.9272609555]}","{'type': 'Point', 'coordinates': [-87.7560467111, 41.8906088526]}",2019-09-24
5971438,2019-09-24 17:45:00,2019-09-24T18:00:00.000,414,1.156021,24,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6525344838, 41.8926581076]}","{'type': 'Point', 'coordinates': [-87.6499072264, 41.9049353016]}",2019-09-24
5933781,2019-09-24 14:15:00,2019-09-24T14:30:00.000,543,2.164115,63,58,5,0,2.55,True,1,"{'type': 'Point', 'coordinates': [-87.6964352325, 41.795430631]}","{'type': 'Point', 'coordinates': [-87.6988607973, 41.8173662079]}",2019-09-24
6025327,2019-09-24 21:30:00,2019-09-24T21:30:00.000,388,0.983512,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}","{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",2019-09-24
5857940,2019-09-24 07:30:00,2019-09-24T08:15:00.000,3218,17.64485389024,6,56,25,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6517705068, 41.9426918444]}","{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}",2019-09-24
6046665,2019-09-24 23:45:00,2019-09-25T00:00:00.000,322,2.151482,76,10,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}","{'type': 'Point', 'coordinates': [-87.8045320063, 41.9850151008]}",2019-09-24
5995586,2019-09-24 19:15:00,2019-09-24T19:30:00.000,618,3.381751,24,22,7.5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6709450752, 41.9083786693]}","{'type': 'Point', 'coordinates': [-87.7049072355, 41.9283913974]}",2019-09-24
6004478,2019-09-24 19:45:00,2019-09-24T20:00:00.000,808,5.9097894096,32,60,10,5,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}","{'type': 'Point', 'coordinates': [-87.6486268165, 41.8270879119]}",2019-09-24
5933851,2019-09-24 14:15:00,2019-09-24T14:15:00.000,519,1.482628,24,24,5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6747191345, 41.8995897957]}","{'type': 'Point', 'coordinates': [-87.6536139825, 41.8983058696]}",2019-09-24
5981685,2019-09-24 18:15:00,2019-09-24T18:30:00.000,657,1.196441,8,28,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}","{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}",2019-09-24
6046872,2019-09-24 23:45:00,2019-09-25T00:00:00.000,881,2.909433,34,28,2.5,0,2.55,True,3,"{'type': 'Point', 'coordinates': [-87.6339734222, 41.8420761168]}","{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",2019-09-24
5985866,2019-09-24 18:30:00,2019-09-24T18:30:00.000,358,0.605584,20,19,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7347397536, 41.9243470769]}","{'type': 'Point', 'coordinates': [-87.7655016086, 41.9272609555]}",2019-09-24
6014967,2019-09-24 20:45:00,2019-09-24T21:00:00.000,962,3.25380203456,3,5,7.5,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.6706210432, 41.9670117607]}","{'type': 'Point', 'coordinates': [-87.6856158172, 41.9413116172]}",2019-09-24
5883778,2019-09-24 09:15:00,2019-09-24T09:15:00.000,206,0.794812,41,41,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.592310855, 41.794090253]}","{'type': 'Point', 'coordinates': [-87.592310855, 41.794090253]}",2019-09-24
5867148,2019-09-24 08:00:00,2019-09-24T08:15:00.000,1506,7.276027,43,66,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.5658238794, 41.7686011013]}","{'type': 'Point', 'coordinates': [-87.6980008039, 41.7681062939]}",2019-09-24
5988009,2019-09-24 18:45:00,2019-09-24T19:00:00.000,896,7.615479,8,1,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}","{'type': 'Point', 'coordinates': [-87.659122427, 42.004764559]}",2019-09-24
5938366,2019-09-24 14:45:00,2019-09-24T15:15:00.000,1810,5.13548892544,28,32,10,0,0,True,3,"{'type': 'Point', 'coordinates': [-87.6841474493, 41.8847677845]}","{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}",2019-09-24
5956442,2019-09-24 16:30:00,2019-09-24T17:30:00.000,3646,9.853608,16,8,27.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7234523905, 41.9535821253]}","{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",2019-09-24
5882411,2019-09-24 09:00:00,2019-09-24T09:15:00.000,1267,7.321114,24,33,12.5,3,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6836429218, 41.9119723006]}","{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",2019-09-24
5843531,2019-09-24 05:15:00,2019-09-24T05:30:00.000,1374,18.064402,8,76,22.5,5,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-09-24
5956551,2019-09-24 16:30:00,2019-09-24T17:15:00.000,2393,11.09628,28,11,22.5,4,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}","{'type': 'Point', 'coordinates': [-87.771166703, 41.9788295262]}",2019-09-24
5972614,2019-09-24 17:45:00,2019-09-24T18:00:00.000,506,0.948821,32,8,7.5,0,3.11,False,1,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}","{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",2019-09-24
5992163,2019-09-24 19:00:00,2019-09-24T19:15:00.000,382,1.372913,19,25,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7655016086, 41.9272609555]}","{'type': 'Point', 'coordinates': [-87.7560467111, 41.8906088526]}",2019-09-24
6019074,2019-09-24 21:00:00,2019-09-24T21:15:00.000,826,3.091609076,16,15,10,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.7234523905, 41.9535821253]}","{'type': 'Point', 'coordinates': [-87.7633990316, 41.9540276487]}",2019-09-24
5895562,2019-09-24 10:15:00,2019-09-24T10:30:00.000,824,3.9243238824,14,17,10,0,0,True,1,"{'type': 'Point', 'coordinates': [-87.7215590627, 41.968069]}","{'type': 'Point', 'coordinates': [-87.8060200025, 41.9465114202]}",2019-09-24
5899898,2019-09-24 10:45:00,2019-09-24T11:15:00.000,1405,4.32763127744,8,28,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6321092196, 41.9002656868]}","{'type': 'Point', 'coordinates': [-87.6750856208, 41.8704150003]}",2019-09-24
6036495,2019-09-24 22:30:00,2019-09-24T22:30:00.000,517,2.62988735872,24,22,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6893191901, 41.8994457693]}","{'type': 'Point', 'coordinates': [-87.685362024, 41.9286190509]}",2019-09-24
5918653,2019-09-24 12:45:00,2019-09-24T12:45:00.000,283,0.53940033728,32,8,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-09-24
5972811,2019-09-24 17:45:00,2019-09-24T18:00:00.000,773,4.516213,8,33,10,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6129454143, 41.8919715078]}","{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",2019-09-24
5991572,2019-09-24 19:00:00,2019-09-24T19:15:00.000,827,4.27729553168,32,24,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}","{'type': 'Point', 'coordinates': [-87.6698377982, 41.8996701799]}",2019-09-24
5877738,2019-09-24 08:45:00,2019-09-24T09:00:00.000,771,2.108664,8,28,2.5,0,2.55,True,3,"{'type': 'Point', 'coordinates': [-87.6321092196, 41.9002656868]}","{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",2019-09-24
5848214,2019-09-24 06:30:00,2019-09-24T06:45:00.000,784,3.116302,7,5,2.5,0,2.55,False,2,"{'type': 'Point', 'coordinates': [-87.6462109769, 41.9218549112]}","{'type': 'Point', 'coordinates': [-87.6907750098, 41.9448137543]}",2019-09-24
5949994,2019-09-24 16:00:00,2019-09-24T16:00:00.000,347,0.868011,8,28,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}","{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}",2019-09-24
5958114,2019-09-24 16:45:00,2019-09-24T16:45:00.000,527,1.57283669776,22,24,5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.689951469, 41.9216471318]}","{'type': 'Point', 'coordinates': [-87.6893191901, 41.8994457693]}",2019-09-24
5883959,2019-09-24 09:15:00,2019-09-24T09:30:00.000,1186,5.564566,42,35,2.5,0,2.55,True,3,"{'type': 'Point', 'coordinates': [-87.5949254391, 41.7788768603]}","{'type': 'Point', 'coordinates': [-87.6186777673, 41.8351179863]}",2019-09-24
5962198,2019-09-24 17:00:00,2019-09-24T17:30:00.000,2133,7.498146,77,8,17.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6573042698, 41.9912345323]}","{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}",2019-09-24
5837920,2019-09-24 02:15:00,2019-09-24T02:15:00.000,586,2.819631,2,13,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6950125892, 42.001571027]}","{'type': 'Point', 'coordinates': [-87.7235831853, 41.9836363072]}",2019-09-24
5902753,2019-09-24 11:00:00,2019-09-24T11:30:00.000,1701,11.074314,27,17,17.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7058971305, 41.8789144956]}","{'type': 'Point', 'coordinates': [-87.8060200025, 41.9465114202]}",2019-09-24
5965301,2019-09-24 17:15:00,2019-09-24T17:45:00.000,1293,2.67515,8,28,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}","{'type': 'Point', 'coordinates': [-87.657005027, 41.8790669938]}",2019-09-24
5981473,2019-09-24 18:15:00,2019-09-24T18:45:00.000,2169,6.14344669856,1,5,12.5,3,0,True,4,"{'type': 'Point', 'coordinates': [-87.6633278588, 42.0045174875]}","{'type': 'Point', 'coordinates': [-87.683718102, 41.957735565]}",2019-09-24
5901252,2019-09-24 10:45:00,2019-09-24T11:00:00.000,803,3.617061,3,7,7.5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6631958495, 41.9654457842]}","{'type': 'Point', 'coordinates': [-87.6559118484, 41.9217014922]}",2019-09-24
5878401,2019-09-24 08:45:00,2019-09-24T08:45:00.000,436,1.659641,28,28,7.5,0,3.11,False,1,"{'type': 'Point', 'coordinates': [-87.672920435, 41.8631181033]}","{'type': 'Point', 'coordinates': [-87.6429586652, 41.8679024175]}",2019-09-24
5993602,2019-09-24 19:00:00,2019-09-24T19:15:00.000,378,1.191404,28,28,5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}","{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",2019-09-24
5935297,2019-09-24 14:30:00,2019-09-24T14:45:00.000,790,2.213263,6,7,7.5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6470785093, 41.942577185]}","{'type': 'Point', 'coordinates': [-87.6559118484, 41.9217014922]}",2019-09-24
5880006,2019-09-24 09:00:00,2019-09-24T09:00:00.000,537,1.094047,8,32,5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-09-24
5872815,2019-09-24 08:30:00,2019-09-24T09:00:00.000,1679,4.4445,28,32,0,0,0.72,True,2,"{'type': 'Point', 'coordinates': [-87.6806541164, 41.8773834707]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-09-24
5873716,2019-09-24 08:30:00,2019-09-24T09:00:00.000,1440,2.38502,8,32,0,0,0.72,True,2,"{'type': 'Point', 'coordinates': [-87.6357600901, 41.9074919303]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-09-24
6019419,2019-09-24 21:00:00,2019-09-24T21:15:00.000,497,1.926429776,7,6,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6608925701, 41.9289459041]}","{'type': 'Point', 'coordinates': [-87.6385749205, 41.9383912577]}",2019-09-24
5949369,2019-09-24 16:00:00,2019-09-24T16:45:00.000,2611,11.624674,32,56,22.5,8,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}","{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}",2019-09-24
5977180,2019-09-24 18:00:00,2019-09-24T18:30:00.000,1898,4.223337,32,7,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}","{'type': 'Point', 'coordinates': [-87.6559118484, 41.9217014922]}",2019-09-24
5984068,2019-09-24 18:30:00,2019-09-24T18:45:00.000,825,4.712781,8,28,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}","{'type': 'Point', 'coordinates': [-87.6540926517, 41.8716894745]}",2019-09-24
5942199,2019-09-24 15:15:00,2019-09-24T16:15:00.000,3496,18.16221,8,76,32.5,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6291051864, 41.9002212967]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-09-24
5941732,2019-09-24 15:15:00,2019-09-24T15:15:00.000,508,2.182268,42,43,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.5949254391, 41.7788768603]}","{'type': 'Point', 'coordinates': [-87.5727819867, 41.7615779081]}",2019-09-24
5906176,2019-09-24 11:30:00,2019-09-24T11:30:00.000,718,2.63610164832,22,24,7.5,0,0,True,3,"{'type': 'Point', 'coordinates': [-87.6999685912, 41.9284315635]}","{'type': 'Point', 'coordinates': [-87.7018845586, 41.9047120004]}",2019-09-24
5989360,2019-09-24 18:45:00,2019-09-24T19:00:00.000,733,2.915556,32,8,7.5,3,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}","{'type': 'Point', 'coordinates': [-87.6129454143, 41.8919715078]}",2019-09-24
5913940,2019-09-24 12:15:00,2019-09-24T12:45:00.000,1729,12.154881,77,28,10,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.6720809941, 41.9869530579]}","{'type': 'Point', 'coordinates': [-87.657005027, 41.8790669938]}",2019-09-24
5998416,2019-09-24 19:30:00,2019-09-24T19:45:00.000,1348,16.103576,32,75,20,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}","{'type': 'Point', 'coordinates': [-87.6690544032, 41.6897299145]}",2019-09-24
5990654,2019-09-24 19:00:00,2019-09-24T19:00:00.000,375,1.338155,16,16,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7234523905, 41.9535821253]}","{'type': 'Point', 'coordinates': [-87.7234523905, 41.9535821253]}",2019-09-24
5944182,2019-09-24 15:30:00,2019-09-24T15:45:00.000,835,2.75571,24,7,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6753116216, 41.906025969]}","{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}",2019-09-24
6041117,2019-09-24 23:00:00,2019-09-24T23:30:00.000,1552,18.516458,76,32,25,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-09-24
5898527,2019-09-24 10:30:00,2019-09-24T10:45:00.000,842,4.617622,6,1,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6439653703, 41.949829346]}","{'type': 'Point', 'coordinates': [-87.6735740325, 42.0016981937]}",2019-09-24
6037060,2019-09-24 22:30:00,2019-09-24T22:45:00.000,862,5.4184,8,33,10,3,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.6241352979, 41.8492467545]}",2019-09-24
5935130,2019-09-24 14:30:00,2019-09-24T15:15:00.000,2748,19.218889,32,76,30,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-09-24
5865525,2019-09-24 08:00:00,2019-09-24T08:15:00.000,808,1.416649,8,32,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-09-24
5942458,2019-09-24 15:15:00,2019-09-24T15:30:00.000,734,3.324112,6,3,7.5,0,2.55,True,1,"{'type': 'Point', 'coordinates': [-87.6430228044, 41.9345397158]}","{'type': 'Point', 'coordinates': [-87.6502900743, 41.9729293173]}",2019-09-24
5990774,2019-09-24 19:00:00,2019-09-24T19:30:00.000,1382,5.04662458416,28,6,12.5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.657005027, 41.8790669938]}","{'type': 'Point', 'coordinates': [-87.6467297286, 41.9346591566]}",2019-09-24
6011624,2019-09-24 20:15:00,2019-09-24T20:30:00.000,1215,11.862098,41,8,17.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.5940154442, 41.7905666284]}","{'type': 'Point', 'coordinates': [-87.6499072264, 41.9049353016]}",2019-09-24
6012013,2019-09-24 20:30:00,2019-09-24T21:00:00.000,1848,5.86380366656,6,32,10,0,0,True,3,"{'type': 'Point', 'coordinates': [-87.6661106945, 41.9360865352]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-09-24
5976126,2019-09-24 18:00:00,2019-09-24T18:15:00.000,399,1.522500952,7,7,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6540070286, 41.9147473049]}","{'type': 'Point', 'coordinates': [-87.6513108767, 41.9290469366]}",2019-09-24
5842204,2019-09-24 05:00:00,2019-09-24T05:15:00.000,965,4.432489,66,61,7.5,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.695666342, 41.7718485152]}","{'type': 'Point', 'coordinates': [-87.6591665992, 41.8090182499]}",2019-09-24
5887857,2019-09-24 09:30:00,2019-09-24T09:30:00.000,327,1.091316,28,28,5,0,2.55,True,1,"{'type': 'Point', 'coordinates': [-87.6618611238, 41.8741766252]}","{'type': 'Point', 'coordinates': [-87.6716536214, 41.8786674201]}",2019-09-24
5958592,2019-09-24 16:45:00,2019-09-24T17:00:00.000,937,2.707571,60,34,7.5,0,2.55,True,3,"{'type': 'Point', 'coordinates': [-87.6535834197, 41.8329371807]}","{'type': 'Point', 'coordinates': [-87.6350918563, 41.8510178239]}",2019-09-24
6018126,2019-09-24 21:00:00,2019-09-24T21:00:00.000,289,1.486216,21,22,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6989469155, 41.9357360896]}","{'type': 'Point', 'coordinates': [-87.6922563262, 41.9157411934]}",2019-09-24
5979280,2019-09-24 18:15:00,2019-09-24T18:30:00.000,1043,1.85247972976,8,28,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",2019-09-24
5840010,2019-09-24 03:45:00,2019-09-24T04:15:00.000,1397,14.233383,8,56,20,3,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}","{'type': 'Point', 'coordinates': [-87.7696154528, 41.7925923603]}",2019-09-24
5916486,2019-09-24 12:30:00,2019-09-24T13:00:00.000,1445,8.123728,8,41,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}","{'type': 'Point', 'coordinates': [-87.5941966274, 41.7980417164]}",2019-09-24
