,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_community_area,dropoff_community_area,fare,tip,additional_charges,shared_trip_authorized,trips_pooled,pickup_centroid_location,dropoff_centroid_location,date
6472559,2019-07-26 15:30:00,2019-07-26T16:15:00.000,2416,8.590119,6,31,10,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.6439653703, 41.949829346]}","{'type': 'Point', 'coordinates': [-87.6522612961, 41.8565067379]}",2019-07-26
6600130,2019-07-26 22:15:00,2019-07-26T22:30:00.000,672,2.8368232024,7,24,5,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.6608925701, 41.9289459041]}","{'type': 'Point', 'coordinates': [-87.6649539167, 41.8997373884]}",2019-07-26
6563008,2019-07-26 20:15:00,2019-07-26T20:30:00.000,811,2.473728,24,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.674506788, 41.8923550478]}","{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",2019-07-26
6487328,2019-07-26 16:30:00,2019-07-26T17:00:00.000,1728,5.824022,6,28,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6398538587, 41.9347624564]}","{'type': 'Point', 'coordinates': [-87.6716536214, 41.8786674201]}",2019-07-26
6450711,2019-07-26 13:45:00,2019-07-26T13:45:00.000,284,0.998561,6,6,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6687944391, 41.9451704528]}","{'type': 'Point', 'coordinates': [-87.6615450961, 41.9452823311]}",2019-07-26
6582909,2019-07-26 21:15:00,2019-07-26T21:30:00.000,433,1.18568645568,32,8,5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}","{'type': 'Point', 'coordinates': [-87.6129454143, 41.8919715078]}",2019-07-26
6546133,2019-07-26 19:30:00,2019-07-26T19:30:00.000,548,1.646474,7,6,5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6510618838, 41.9217781876]}","{'type': 'Point', 'coordinates': [-87.6398538587, 41.9347624564]}",2019-07-26
6578168,2019-07-26 21:00:00,2019-07-26T21:15:00.000,558,5.04413886832,33,41,10,0,0,True,1,"{'type': 'Point', 'coordinates': [-87.6241352979, 41.8492467545]}","{'type': 'Point', 'coordinates': [-87.5853031602, 41.8012268363]}",2019-07-26
6565241,2019-07-26 20:30:00,2019-07-26T20:30:00.000,455,1.343537,8,24,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}","{'type': 'Point', 'coordinates': [-87.6525344838, 41.8926581076]}",2019-07-26
6626121,2019-07-26 23:30:00,2019-07-26T23:45:00.000,910,3.5203950584,22,24,7.5,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.6997544065, 41.9211259143]}","{'type': 'Point', 'coordinates': [-87.6895798343, 41.9066385418]}",2019-07-26
6624172,2019-07-26 23:30:00,2019-07-26T23:45:00.000,682,1.49515807776,8,8,5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6291051864, 41.9002212967]}",2019-07-26
6505764,2019-07-26 17:30:00,2019-07-26T17:30:00.000,140,0.57855036176,25,25,7.5,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.7560467111, 41.8906088526]}","{'type': 'Point', 'coordinates': [-87.7560467111, 41.8906088526]}",2019-07-26
6543912,2019-07-26 19:15:00,2019-07-26T19:15:00.000,376,0.93276486896,4,4,5,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.6840183712, 41.9668340674]}","{'type': 'Point', 'coordinates': [-87.6940960217, 41.9798553089]}",2019-07-26
6449476,2019-07-26 13:45:00,2019-07-26T14:15:00.000,1787,6.71329705488,30,22,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7195241482, 41.8388061944]}","{'type': 'Point', 'coordinates': [-87.7119742544, 41.9293297134]}",2019-07-26
6416810,2019-07-26 11:00:00,2019-07-26T11:15:00.000,853,2.573286,7,32,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6341560931, 41.922082541]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-07-26
6351887,2019-07-26 02:45:00,2019-07-26T02:45:00.000,835,3.78208,7,3,5,1,2.55,True,3,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}","{'type': 'Point', 'coordinates': [-87.6558787862, 41.96581197]}",2019-07-26
6566460,2019-07-26 20:30:00,2019-07-26T20:30:00.000,283,1.326431,28,24,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6649539167, 41.8997373884]}",2019-07-26
6339264,2019-07-26 00:15:00,2019-07-26T00:15:00.000,82,0.34862164656,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6261455896, 41.9027880476]}","{'type': 'Point', 'coordinates': [-87.6261455896, 41.9027880476]}",2019-07-26
6412836,2019-07-26 10:30:00,2019-07-26T10:45:00.000,581,2.33843717648,5,6,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.683718102, 41.957735565]}","{'type': 'Point', 'coordinates': [-87.6661106945, 41.9360865352]}",2019-07-26
6517820,2019-07-26 18:00:00,2019-07-26T18:30:00.000,1246,2.537148,7,8,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6462109769, 41.9218549112]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-07-26
6372497,2019-07-26 07:30:00,2019-07-26T07:45:00.000,402,1.03716493424,8,32,7.5,0,0,True,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-07-26
6572603,2019-07-26 20:45:00,2019-07-26T21:00:00.000,1486,9.42334874944,32,42,12.5,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}","{'type': 'Point', 'coordinates': [-87.5963032107, 41.7769506664]}",2019-07-26
6480308,2019-07-26 16:00:00,2019-07-26T16:30:00.000,2303,9.1629700152,35,71,20,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6192895188, 41.8340973906]}","{'type': 'Point', 'coordinates': [-87.6709898632, 41.7539859024]}",2019-07-26
6623635,2019-07-26 23:30:00,2019-07-26T23:30:00.000,600,1.9419655,8,32,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}","{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}",2019-07-26
6520451,2019-07-26 18:15:00,2019-07-26T18:15:00.000,389,1.199814,4,3,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6788459662, 41.9725625375]}","{'type': 'Point', 'coordinates': [-87.6638654956, 41.9726679555]}",2019-07-26
6498445,2019-07-26 17:15:00,2019-07-26T17:45:00.000,1688,5.355216,6,32,15,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6566440918, 41.9425851797]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-07-26
6393361,2019-07-26 09:00:00,2019-07-26T09:15:00.000,811,3.31905207536,28,28,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}","{'type': 'Point', 'coordinates': [-87.6750856208, 41.8704150003]}",2019-07-26
6562928,2019-07-26 20:15:00,2019-07-26T20:30:00.000,757,1.265642,8,32,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-07-26
6628551,2019-07-26 23:45:00,2019-07-27T00:00:00.000,1103,4.13436687088,28,6,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6467820813, 41.938232293]}",2019-07-26
6491370,2019-07-26 16:45:00,2019-07-26T17:00:00.000,1003,3.486276,77,6,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6714455473, 41.9797955506]}","{'type': 'Point', 'coordinates': [-87.6519703953, 41.9492209135]}",2019-07-26
6342645,2019-07-26 00:45:00,2019-07-26T00:45:00.000,705,2.690583,7,6,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6540070286, 41.9147473049]}","{'type': 'Point', 'coordinates': [-87.640698076, 41.9431550855]}",2019-07-26
6435774,2019-07-26 12:30:00,2019-07-26T12:45:00.000,745,1.915503,8,28,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6429586652, 41.8679024175]}",2019-07-26
6527204,2019-07-26 18:30:00,2019-07-26T19:00:00.000,1290,3.992716,24,8,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6891259086, 41.8919483818]}","{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",2019-07-26
6394001,2019-07-26 09:00:00,2019-07-26T09:00:00.000,309,1.750548,43,69,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.5727819867, 41.7615779081]}","{'type': 'Point', 'coordinates': [-87.6161341112, 41.7632467988]}",2019-07-26
6379357,2019-07-26 08:00:00,2019-07-26T08:30:00.000,1683,7.665188,3,32,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6530217894, 41.9581548757]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-07-26
6354462,2019-07-26 04:00:00,2019-07-26T04:15:00.000,389,1.798366,8,24,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}","{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",2019-07-26
6501491,2019-07-26 17:15:00,2019-07-26T17:45:00.000,1560,4.794793,5,15,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6835062305, 41.9504425991]}","{'type': 'Point', 'coordinates': [-87.761958275, 41.9495916894]}",2019-07-26
6608995,2019-07-26 22:45:00,2019-07-26T23:15:00.000,1097,3.068622,24,8,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6696239301, 41.8924331563]}","{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",2019-07-26
6358436,2019-07-26 05:15:00,2019-07-26T05:45:00.000,1653,20.577171,76,33,25,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}","{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",2019-07-26
6560120,2019-07-26 20:15:00,2019-07-26T20:45:00.000,1587,7.36292,5,31,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6809282247, 41.9450101512]}","{'type': 'Point', 'coordinates': [-87.6595642391, 41.8563332167]}",2019-07-26
6492869,2019-07-26 16:45:00,2019-07-26T17:45:00.000,3118,21.40325624032,35,76,40,0,7.67,False,1,"{'type': 'Point', 'coordinates': [-87.6125639471, 41.8416911186]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-07-26
6597802,2019-07-26 22:15:00,2019-07-26T22:45:00.000,1714,8.804194,25,28,17.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7560467111, 41.8906088526]}","{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",2019-07-26
6498818,2019-07-26 17:15:00,2019-07-26T17:30:00.000,1090,5.234642,8,6,10,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}","{'type': 'Point', 'coordinates': [-87.6439653703, 41.949829346]}",2019-07-26
6548981,2019-07-26 19:30:00,2019-07-26T19:45:00.000,1378,4.4805028016,30,31,10,5,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.714003807, 41.8390869059]}","{'type': 'Point', 'coordinates': [-87.667569312, 41.8502663663]}",2019-07-26
6471881,2019-07-26 15:30:00,2019-07-26T15:45:00.000,557,1.74559394864,41,39,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6012851221, 41.7904693995]}","{'type': 'Point', 'coordinates': [-87.5943479846, 41.8060217045]}",2019-07-26
6383904,2019-07-26 08:15:00,2019-07-26T08:45:00.000,1435,7.187918,6,32,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6612652184, 41.936159071]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-07-26
6616194,2019-07-26 23:00:00,2019-07-26T23:30:00.000,1958,12.41987919456,8,25,15,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.6384040116, 41.9015669095]}","{'type': 'Point', 'coordinates': [-87.7600980476, 41.8837934871]}",2019-07-26
6482012,2019-07-26 16:15:00,2019-07-26T16:30:00.000,1150,3.474605,7,24,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6510618838, 41.9217781876]}","{'type': 'Point', 'coordinates': [-87.6945342821, 41.9079652463]}",2019-07-26
6539534,2019-07-26 19:15:00,2019-07-26T19:15:00.000,405,1.070301,43,43,2.5,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.5727819867, 41.7615779081]}","{'type': 'Point', 'coordinates': [-87.5727819867, 41.7615779081]}",2019-07-26
6610757,2019-07-26 22:45:00,2019-07-26T23:00:00.000,842,2.935377,28,24,7.5,0,2.55,False,2,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6753116216, 41.906025969]}",2019-07-26
6602917,2019-07-26 22:30:00,2019-07-26T22:45:00.000,1205,5.174544,24,33,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6747191345, 41.8995897957]}","{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",2019-07-26
6354440,2019-07-26 03:45:00,2019-07-26T04:15:00.000,1528,15.160173,2,76,20,7,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6860768812, 41.9942252345]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-07-26
6571651,2019-07-26 20:45:00,2019-07-26T21:00:00.000,585,2.538495,8,24,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6698377982, 41.8996701799]}",2019-07-26
6589054,2019-07-26 21:45:00,2019-07-26T22:00:00.000,383,0.81111,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}","{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",2019-07-26
6391219,2019-07-26 08:45:00,2019-07-26T09:15:00.000,1755,7.917419,16,8,17.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7234523905, 41.9535821253]}","{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",2019-07-26
6403449,2019-07-26 09:45:00,2019-07-26T10:00:00.000,776,2.314822876,8,32,7.5,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.6291051864, 41.9002212967]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-07-26
6461466,2019-07-26 14:45:00,2019-07-26T16:00:00.000,4532,18.074236,8,76,37.5,5,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-07-26
6414066,2019-07-26 10:45:00,2019-07-26T10:45:00.000,448,1.9481797896,43,46,7.5,0,0,True,1,"{'type': 'Point', 'coordinates': [-87.5727819867, 41.7615779081]}","{'type': 'Point', 'coordinates': [-87.551428197, 41.7412427285]}",2019-07-26
6461151,2019-07-26 14:45:00,2019-07-26T15:00:00.000,878,5.095717472,32,27,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}","{'type': 'Point', 'coordinates': [-87.7058971305, 41.8789144956]}",2019-07-26
6465300,2019-07-26 15:00:00,2019-07-26T15:15:00.000,487,1.48086521168,28,28,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.657005027, 41.8790669938]}",2019-07-26
6413517,2019-07-26 10:30:00,2019-07-26T10:45:00.000,915,4.251024,8,6,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}","{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",2019-07-26
6403524,2019-07-26 09:45:00,2019-07-26T09:45:00.000,720,1.969074,28,24,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}","{'type': 'Point', 'coordinates': [-87.6525344838, 41.8926581076]}",2019-07-26
6421179,2019-07-26 11:15:00,2019-07-26T11:30:00.000,622,1.48596,32,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}","{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}",2019-07-26
6341692,2019-07-26 00:30:00,2019-07-26T00:45:00.000,770,3.50299504752,6,22,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}","{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}",2019-07-26
6447862,2019-07-26 13:30:00,2019-07-26T13:30:00.000,413,1.580914,24,24,5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}","{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",2019-07-26
6353005,2019-07-26 03:15:00,2019-07-26T03:30:00.000,988,7.298255,44,61,5,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.6159695226, 41.7402057565]}","{'type': 'Point', 'coordinates': [-87.6591665992, 41.8090182499]}",2019-07-26
6407431,2019-07-26 10:00:00,2019-07-26T10:15:00.000,400,1.0067149152,32,32,5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-07-26
6520286,2019-07-26 18:15:00,2019-07-26T19:00:00.000,2351,7.79334058736,31,7,17.5,3,0,True,2,"{'type': 'Point', 'coordinates': [-87.6746905879, 41.8558061709]}","{'type': 'Point', 'coordinates': [-87.6426052473, 41.9268111821]}",2019-07-26
6505950,2019-07-26 17:30:00,2019-07-26T17:45:00.000,961,1.719992,24,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6525344838, 41.8926581076]}","{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",2019-07-26
6438610,2019-07-26 12:45:00,2019-07-26T13:00:00.000,270,1.209351,24,24,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}","{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",2019-07-26
6462648,2019-07-26 14:45:00,2019-07-26T15:15:00.000,1922,8.150312,3,32,17.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6558787862, 41.96581197]}","{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",2019-07-26
6504658,2019-07-26 17:30:00,2019-07-26T17:45:00.000,448,2.111559,58,58,5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6990971733, 41.8081895757]}","{'type': 'Point', 'coordinates': [-87.7091932868, 41.8152739592]}",2019-07-26
6378632,2019-07-26 08:00:00,2019-07-26T09:00:00.000,3610,14.981887,56,8,20,0,7.55,True,3,"{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}","{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",2019-07-26
6374863,2019-07-26 07:30:00,2019-07-26T07:45:00.000,644,3.743676,3,7,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6631958495, 41.9654457842]}","{'type': 'Point', 'coordinates': [-87.6422063127, 41.9305785697]}",2019-07-26
6464126,2019-07-26 14:45:00,2019-07-26T16:00:00.000,4276,17.82444685968,28,76,30,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-07-26
6493779,2019-07-26 17:00:00,2019-07-26T17:15:00.000,466,1.061711,3,6,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6603894557, 41.958055933]}","{'type': 'Point', 'coordinates': [-87.6460070664, 41.9534000435]}",2019-07-26
6547237,2019-07-26 19:30:00,2019-07-26T20:00:00.000,1710,6.7487185056,21,24,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7038545435, 41.9357064711]}","{'type': 'Point', 'coordinates': [-87.6696239301, 41.8924331563]}",2019-07-26
6340369,2019-07-26 00:15:00,2019-07-26T00:45:00.000,1539,11.73009304896,8,2,15,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}","{'type': 'Point', 'coordinates': [-87.6946307194, 41.994059824]}",2019-07-26
6407017,2019-07-26 10:00:00,2019-07-26T10:30:00.000,1888,14.72040920448,77,76,20,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6720809941, 41.9869530579]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-07-26
6347344,2019-07-26 01:30:00,2019-07-26T01:45:00.000,700,2.212977,6,3,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6517705068, 41.9426918444]}","{'type': 'Point', 'coordinates': [-87.6524349997, 41.9672886138]}",2019-07-26
6629626,2019-07-26 23:45:00,2019-07-26T23:45:00.000,286,1.078321,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6308650266, 41.9058577688]}",2019-07-26
6518083,2019-07-26 18:15:00,2019-07-26T18:45:00.000,1462,1.4696794904,8,32,20,4,2.1,False,1,"{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-07-26
6468896,2019-07-26 15:15:00,2019-07-26T15:30:00.000,552,0.995558,32,32,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-07-26
6598840,2019-07-26 22:15:00,2019-07-26T22:30:00.000,606,4.116674,77,6,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}","{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",2019-07-26
6536204,2019-07-26 19:00:00,2019-07-26T19:00:00.000,439,1.289158,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6357600901, 41.9074919303]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-07-26
6630583,2019-07-26 23:45:00,2019-07-27T00:00:00.000,675,1.869848,8,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}","{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",2019-07-26
6464863,2019-07-26 15:00:00,2019-07-26T15:15:00.000,1292,8.0692550456,49,46,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6233665115, 41.7065878819]}","{'type': 'Point', 'coordinates': [-87.551428197, 41.7412427285]}",2019-07-26
6523290,2019-07-26 18:15:00,2019-07-26T18:30:00.000,680,1.095737,8,32,5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-07-26
6456061,2019-07-26 14:15:00,2019-07-26T14:30:00.000,719,1.885469,33,31,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6305800611, 41.8612808467]}","{'type': 'Point', 'coordinates': [-87.6595642391, 41.8563332167]}",2019-07-26
6531544,2019-07-26 18:45:00,2019-07-26T19:15:00.000,1671,4.705637,16,6,12.5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7306842554, 41.9499744545]}","{'type': 'Point', 'coordinates': [-87.6532439924, 41.9528229157]}",2019-07-26
6513150,2019-07-26 18:00:00,2019-07-26T18:30:00.000,1170,2.640815,8,24,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}","{'type': 'Point', 'coordinates': [-87.6525344838, 41.8926581076]}",2019-07-26
6526130,2019-07-26 18:30:00,2019-07-26T18:45:00.000,1251,5.428449,7,16,12.5,5,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6510618838, 41.9217781876]}","{'type': 'Point', 'coordinates': [-87.7308987849, 41.9572641084]}",2019-07-26
6499662,2019-07-26 17:15:00,2019-07-26T17:30:00.000,1433,3.703521,22,28,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6799547678, 41.9204515116]}","{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",2019-07-26
6393449,2019-07-26 09:00:00,2019-07-26T09:00:00.000,256,0.913422,8,8,0,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}","{'type': 'Point', 'coordinates': [-87.6384040116, 41.9015669095]}",2019-07-26
6564518,2019-07-26 20:15:00,2019-07-26T20:15:00.000,550,1.39386515728,6,6,5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6470785093, 41.942577185]}","{'type': 'Point', 'coordinates': [-87.6398538587, 41.9347624564]}",2019-07-26
6588187,2019-07-26 21:45:00,2019-07-26T22:15:00.000,1151,4.572013,6,8,10,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6470785093, 41.942577185]}","{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",2019-07-26
6344763,2019-07-26 01:00:00,2019-07-26T01:15:00.000,1189,15.006794,76,24,20,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}","{'type': 'Point', 'coordinates': [-87.6753116216, 41.906025969]}",2019-07-26
6422611,2019-07-26 11:30:00,2019-07-26T11:45:00.000,1001,5.847763,28,7,10,5,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}","{'type': 'Point', 'coordinates': [-87.6358909539, 41.9292629902]}",2019-07-26
6488784,2019-07-26 16:30:00,2019-07-26T16:45:00.000,655,1.329054,28,32,5,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}","{'type': 'Point', 'coordinates': [-87.6314065252, 41.8710158803]}",2019-07-26
6624778,2019-07-26 23:30:00,2019-07-26T23:45:00.000,850,3.089879,21,6,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7038545435, 41.9357064711]}","{'type': 'Point', 'coordinates': [-87.671332488, 41.9506052324]}",2019-07-26
6600773,2019-07-26 22:15:00,2019-07-26T22:30:00.000,1250,5.439467,27,8,12.5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6986740167, 41.8783232529]}","{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",2019-07-26
6389601,2019-07-26 08:45:00,2019-07-26T09:00:00.000,1066,1.777166,8,32,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6261455896, 41.9027880476]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-07-26
6390220,2019-07-26 08:45:00,2019-07-26T09:00:00.000,831,2.575723,14,2,5,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.7215590627, 41.968069]}","{'type': 'Point', 'coordinates': [-87.6950125892, 42.001571027]}",2019-07-26
